Epoch | Train Loss | Val Loss | Learning Rate
Epoch 267500 | Train Loss: 1.9582e-04 | Val Loss: 4.5825e-04 | LR: 1.00e-04
Epoch 268000 | Train Loss: 1.9570e-04 | Val Loss: 4.6670e-04 | LR: 1.00e-04
Epoch 268500 | Train Loss: 1.9459e-04 | Val Loss: 4.6544e-04 | LR: 1.00e-04
Epoch 269000 | Train Loss: 1.9411e-04 | Val Loss: 4.6196e-04 | LR: 1.00e-04
Epoch 269500 | Train Loss: 1.9567e-04 | Val Loss: 4.5513e-04 | LR: 1.00e-04
Epoch 270000 | Train Loss: 1.9343e-04 | Val Loss: 4.6468e-04 | LR: 1.00e-04
Epoch 270500 | Train Loss: 1.9580e-04 | Val Loss: 4.9025e-04 | LR: 1.00e-04
Epoch 271000 | Train Loss: 1.9327e-04 | Val Loss: 4.7527e-04 | LR: 1.00e-04
Epoch 271500 | Train Loss: 1.9274e-04 | Val Loss: 4.6240e-04 | LR: 1.00e-04
Epoch 272000 | Train Loss: 1.9295e-04 | Val Loss: 4.5401e-04 | LR: 1.00e-04
Epoch 272500 | Train Loss: 1.9192e-04 | Val Loss: 4.5462e-04 | LR: 1.00e-04
Epoch 273000 | Train Loss: 1.9173e-04 | Val Loss: 4.5982e-04 | LR: 1.00e-04
Epoch 273500 | Train Loss: 1.9158e-04 | Val Loss: 4.5409e-04 | LR: 1.00e-04
Epoch 274000 | Train Loss: 1.9138e-04 | Val Loss: 4.4877e-04 | LR: 1.00e-04
Epoch 274500 | Train Loss: 1.9076e-04 | Val Loss: 4.5419e-04 | LR: 1.00e-04
Epoch 275000 | Train Loss: 1.9099e-04 | Val Loss: 4.5065e-04 | LR: 1.00e-04
Epoch 275500 | Train Loss: 1.9061e-04 | Val Loss: 4.4644e-04 | LR: 1.00e-04
Epoch 276000 | Train Loss: 1.9001e-04 | Val Loss: 4.5601e-04 | LR: 1.00e-04
Epoch 276500 | Train Loss: 1.8944e-04 | Val Loss: 4.4679e-04 | LR: 1.00e-04
Epoch 277000 | Train Loss: 1.8915e-04 | Val Loss: 4.5176e-04 | LR: 1.00e-04
Epoch 277500 | Train Loss: 1.8958e-04 | Val Loss: 4.6292e-04 | LR: 1.00e-04
Epoch 278000 | Train Loss: 1.8889e-04 | Val Loss: 4.4415e-04 | LR: 1.00e-04
Epoch 278500 | Train Loss: 1.8907e-04 | Val Loss: 4.4111e-04 | LR: 1.00e-04
Epoch 279000 | Train Loss: 1.8809e-04 | Val Loss: 4.4769e-04 | LR: 1.00e-04
Epoch 279500 | Train Loss: 1.8785e-04 | Val Loss: 4.4648e-04 | LR: 1.00e-04
Epoch 280000 | Train Loss: 1.8754e-04 | Val Loss: 4.4584e-04 | LR: 1.00e-04
Epoch 280500 | Train Loss: 1.8707e-04 | Val Loss: 4.5189e-04 | LR: 1.00e-04
Epoch 281000 | Train Loss: 1.8719e-04 | Val Loss: 4.4608e-04 | LR: 1.00e-04
Epoch 281500 | Train Loss: 1.8693e-04 | Val Loss: 4.4849e-04 | LR: 1.00e-04
Epoch 282000 | Train Loss: 1.8626e-04 | Val Loss: 4.4014e-04 | LR: 1.00e-04
Epoch 282500 | Train Loss: 1.8613e-04 | Val Loss: 4.4264e-04 | LR: 1.00e-04
Epoch 283000 | Train Loss: 1.8599e-04 | Val Loss: 4.5543e-04 | LR: 1.00e-04
Epoch 283500 | Train Loss: 1.8584e-04 | Val Loss: 4.3894e-04 | LR: 1.00e-04
Epoch 284000 | Train Loss: 1.8531e-04 | Val Loss: 4.5684e-04 | LR: 1.00e-04
Epoch 284500 | Train Loss: 1.8573e-04 | Val Loss: 4.3386e-04 | LR: 1.00e-04
Epoch 285000 | Train Loss: 1.8463e-04 | Val Loss: 4.3629e-04 | LR: 1.00e-04
Epoch 285500 | Train Loss: 1.8472e-04 | Val Loss: 4.3443e-04 | LR: 1.00e-04
Epoch 286000 | Train Loss: 1.8433e-04 | Val Loss: 4.3596e-04 | LR: 1.00e-04
Epoch 286500 | Train Loss: 1.8419e-04 | Val Loss: 4.3950e-04 | LR: 1.00e-04
Epoch 287000 | Train Loss: 1.8405e-04 | Val Loss: 4.3987e-04 | LR: 1.00e-04
Epoch 287500 | Train Loss: 1.8429e-04 | Val Loss: 4.3801e-04 | LR: 1.00e-04
Epoch 288000 | Train Loss: 1.8326e-04 | Val Loss: 4.3439e-04 | LR: 1.00e-04
Epoch 288500 | Train Loss: 1.8290e-04 | Val Loss: 4.3808e-04 | LR: 1.00e-04
Epoch 289000 | Train Loss: 1.8313e-04 | Val Loss: 4.3517e-04 | LR: 1.00e-04
Epoch 289500 | Train Loss: 1.8253e-04 | Val Loss: 4.3576e-04 | LR: 1.00e-04
Epoch 290000 | Train Loss: 1.8237e-04 | Val Loss: 4.4152e-04 | LR: 1.00e-04
Epoch 290500 | Train Loss: 1.8193e-04 | Val Loss: 4.2962e-04 | LR: 1.00e-04
Epoch 291000 | Train Loss: 1.8180e-04 | Val Loss: 4.4566e-04 | LR: 1.00e-04
Epoch 291500 | Train Loss: 1.8177e-04 | Val Loss: 4.2934e-04 | LR: 1.00e-04
Epoch 292000 | Train Loss: 1.8138e-04 | Val Loss: 4.3272e-04 | LR: 1.00e-04
Epoch 292500 | Train Loss: 1.8112e-04 | Val Loss: 4.2777e-04 | LR: 1.00e-04
Epoch 293000 | Train Loss: 1.8090e-04 | Val Loss: 4.3305e-04 | LR: 1.00e-04
Epoch 293500 | Train Loss: 1.8074e-04 | Val Loss: 4.3054e-04 | LR: 1.00e-04
Epoch 294000 | Train Loss: 1.8035e-04 | Val Loss: 4.2908e-04 | LR: 1.00e-04
Epoch 294500 | Train Loss: 1.8036e-04 | Val Loss: 4.3656e-04 | LR: 1.00e-04
Epoch 295000 | Train Loss: 1.8060e-04 | Val Loss: 4.3578e-04 | LR: 1.00e-04
Epoch 295500 | Train Loss: 1.7957e-04 | Val Loss: 4.2407e-04 | LR: 1.00e-04
Epoch 296000 | Train Loss: 1.7945e-04 | Val Loss: 4.2473e-04 | LR: 1.00e-04
Epoch 296500 | Train Loss: 1.7941e-04 | Val Loss: 4.2537e-04 | LR: 1.00e-04
Epoch 297000 | Train Loss: 1.7900e-04 | Val Loss: 4.2549e-04 | LR: 1.00e-04
Epoch 297500 | Train Loss: 1.7877e-04 | Val Loss: 4.2404e-04 | LR: 1.00e-04
Epoch 298000 | Train Loss: 1.7869e-04 | Val Loss: 4.2119e-04 | LR: 1.00e-04
Epoch 298500 | Train Loss: 1.7841e-04 | Val Loss: 4.3297e-04 | LR: 1.00e-04
Epoch 299000 | Train Loss: 1.7814e-04 | Val Loss: 4.2767e-04 | LR: 1.00e-04
Epoch 299500 | Train Loss: 1.7791e-04 | Val Loss: 4.2715e-04 | LR: 1.00e-04
Epoch 300000 | Train Loss: 1.7851e-04 | Val Loss: 4.2586e-04 | LR: 1.00e-04
Epoch 300500 | Train Loss: 1.7777e-04 | Val Loss: 4.2594e-04 | LR: 1.00e-04
Epoch 301000 | Train Loss: 1.7729e-04 | Val Loss: 4.2588e-04 | LR: 1.00e-04
Epoch 301500 | Train Loss: 1.7745e-04 | Val Loss: 4.1438e-04 | LR: 1.00e-04
Epoch 302000 | Train Loss: 1.7691e-04 | Val Loss: 4.2417e-04 | LR: 1.00e-04
Epoch 302500 | Train Loss: 1.7681e-04 | Val Loss: 4.1552e-04 | LR: 1.00e-04
Epoch 303000 | Train Loss: 1.7663e-04 | Val Loss: 4.1655e-04 | LR: 1.00e-04
Epoch 303500 | Train Loss: 1.7641e-04 | Val Loss: 4.1586e-04 | LR: 1.00e-04
Epoch 304000 | Train Loss: 1.7651e-04 | Val Loss: 4.1596e-04 | LR: 1.00e-04
Epoch 304500 | Train Loss: 1.7600e-04 | Val Loss: 4.1810e-04 | LR: 1.00e-04
Epoch 305000 | Train Loss: 1.7576e-04 | Val Loss: 4.1356e-04 | LR: 1.00e-04
Epoch 305500 | Train Loss: 1.7560e-04 | Val Loss: 4.2314e-04 | LR: 1.00e-04
Epoch 306000 | Train Loss: 1.7526e-04 | Val Loss: 4.1252e-04 | LR: 1.00e-04
Epoch 306500 | Train Loss: 1.7535e-04 | Val Loss: 4.1460e-04 | LR: 1.00e-04
Epoch 307000 | Train Loss: 1.7557e-04 | Val Loss: 4.1509e-04 | LR: 1.00e-04
Epoch 307500 | Train Loss: 1.7482e-04 | Val Loss: 4.1840e-04 | LR: 1.00e-04
Epoch 308000 | Train Loss: 1.7498e-04 | Val Loss: 4.1036e-04 | LR: 1.00e-04
Epoch 308500 | Train Loss: 1.7460e-04 | Val Loss: 4.1691e-04 | LR: 1.00e-04
Epoch 309000 | Train Loss: 1.7457e-04 | Val Loss: 4.2100e-04 | LR: 1.00e-04
Epoch 309500 | Train Loss: 1.7506e-04 | Val Loss: 4.1414e-04 | LR: 1.00e-04
Epoch 310000 | Train Loss: 1.7492e-04 | Val Loss: 4.2570e-04 | LR: 1.00e-04
Epoch 310500 | Train Loss: 1.7392e-04 | Val Loss: 4.1170e-04 | LR: 1.00e-04
Epoch 311000 | Train Loss: 1.7390e-04 | Val Loss: 4.0901e-04 | LR: 1.00e-04
Epoch 311500 | Train Loss: 1.7358e-04 | Val Loss: 4.1071e-04 | LR: 1.00e-04
Epoch 312000 | Train Loss: 1.7364e-04 | Val Loss: 4.1173e-04 | LR: 1.00e-04
Epoch 312500 | Train Loss: 1.7331e-04 | Val Loss: 4.1484e-04 | LR: 1.00e-04
Epoch 313000 | Train Loss: 1.7335e-04 | Val Loss: 4.1343e-04 | LR: 1.00e-04
Epoch 313500 | Train Loss: 1.7273e-04 | Val Loss: 4.0907e-04 | LR: 1.00e-04
Epoch 314000 | Train Loss: 1.7261e-04 | Val Loss: 4.1133e-04 | LR: 1.00e-04
Epoch 314500 | Train Loss: 1.7341e-04 | Val Loss: 4.1982e-04 | LR: 1.00e-04
Epoch 315000 | Train Loss: 1.7224e-04 | Val Loss: 4.0707e-04 | LR: 1.00e-04
Epoch 315500 | Train Loss: 1.7247e-04 | Val Loss: 4.0453e-04 | LR: 1.00e-04
Epoch 316000 | Train Loss: 1.7275e-04 | Val Loss: 4.2097e-04 | LR: 1.00e-04
Epoch 316500 | Train Loss: 1.7178e-04 | Val Loss: 4.0499e-04 | LR: 1.00e-04
Epoch 317000 | Train Loss: 1.7172e-04 | Val Loss: 4.0556e-04 | LR: 1.00e-04
Epoch 317500 | Train Loss: 1.7161e-04 | Val Loss: 4.0905e-04 | LR: 1.00e-04
Epoch 318000 | Train Loss: 1.7146e-04 | Val Loss: 4.0758e-04 | LR: 1.00e-04
Epoch 318500 | Train Loss: 1.7125e-04 | Val Loss: 4.0652e-04 | LR: 1.00e-04
Epoch 319000 | Train Loss: 1.7187e-04 | Val Loss: 4.0245e-04 | LR: 1.00e-04
Epoch 319500 | Train Loss: 1.7104e-04 | Val Loss: 4.0419e-04 | LR: 1.00e-04
Epoch 320000 | Train Loss: 1.7085e-04 | Val Loss: 4.0281e-04 | LR: 1.00e-04
Epoch 320500 | Train Loss: 1.7074e-04 | Val Loss: 4.0564e-04 | LR: 1.00e-04
Epoch 321000 | Train Loss: 1.7060e-04 | Val Loss: 4.0155e-04 | LR: 1.00e-04
Epoch 321500 | Train Loss: 1.7049e-04 | Val Loss: 4.0257e-04 | LR: 1.00e-04
Epoch 322000 | Train Loss: 1.7057e-04 | Val Loss: 4.0266e-04 | LR: 1.00e-04
Epoch 322500 | Train Loss: 1.7016e-04 | Val Loss: 4.0085e-04 | LR: 1.00e-04
Epoch 323000 | Train Loss: 1.7021e-04 | Val Loss: 4.0197e-04 | LR: 1.00e-04
Epoch 323500 | Train Loss: 1.7025e-04 | Val Loss: 3.9774e-04 | LR: 1.00e-04
Epoch 324000 | Train Loss: 1.7041e-04 | Val Loss: 4.0025e-04 | LR: 1.00e-04
Epoch 324500 | Train Loss: 1.6972e-04 | Val Loss: 4.0502e-04 | LR: 1.00e-04
Epoch 325000 | Train Loss: 1.6988e-04 | Val Loss: 3.9657e-04 | LR: 1.00e-04
Epoch 325500 | Train Loss: 1.6929e-04 | Val Loss: 4.0295e-04 | LR: 1.00e-04
Epoch 326000 | Train Loss: 1.6909e-04 | Val Loss: 4.0127e-04 | LR: 1.00e-04
Epoch 326500 | Train Loss: 1.6918e-04 | Val Loss: 4.0057e-04 | LR: 1.00e-04
Epoch 327000 | Train Loss: 1.6923e-04 | Val Loss: 3.9781e-04 | LR: 1.00e-04
Epoch 327500 | Train Loss: 1.6886e-04 | Val Loss: 4.0269e-04 | LR: 1.00e-04
Epoch 328000 | Train Loss: 1.6906e-04 | Val Loss: 3.9602e-04 | LR: 1.00e-04
Epoch 328500 | Train Loss: 1.6871e-04 | Val Loss: 3.9873e-04 | LR: 1.00e-04
Epoch 329000 | Train Loss: 1.6884e-04 | Val Loss: 4.0365e-04 | LR: 1.00e-04
Epoch 329500 | Train Loss: 1.6852e-04 | Val Loss: 3.9631e-04 | LR: 1.00e-04
Epoch 330000 | Train Loss: 1.6857e-04 | Val Loss: 4.0094e-04 | LR: 1.00e-04
Epoch 330500 | Train Loss: 1.6841e-04 | Val Loss: 3.9767e-04 | LR: 1.00e-04
Epoch 331000 | Train Loss: 1.6802e-04 | Val Loss: 3.9948e-04 | LR: 1.00e-04
Epoch 331500 | Train Loss: 1.6783e-04 | Val Loss: 3.9444e-04 | LR: 1.00e-04
Epoch 332000 | Train Loss: 1.6813e-04 | Val Loss: 4.0002e-04 | LR: 1.00e-04
Epoch 332500 | Train Loss: 1.6772e-04 | Val Loss: 4.0267e-04 | LR: 1.00e-04
Epoch 333000 | Train Loss: 1.6766e-04 | Val Loss: 3.9815e-04 | LR: 1.00e-04
Epoch 333500 | Train Loss: 1.6757e-04 | Val Loss: 3.9760e-04 | LR: 1.00e-04
Epoch 334000 | Train Loss: 1.6798e-04 | Val Loss: 4.0736e-04 | LR: 1.00e-04
Epoch 334500 | Train Loss: 1.6709e-04 | Val Loss: 3.9316e-04 | LR: 1.00e-04
Epoch 335000 | Train Loss: 1.6698e-04 | Val Loss: 3.9527e-04 | LR: 1.00e-04
Epoch 335500 | Train Loss: 1.6680e-04 | Val Loss: 3.9580e-04 | LR: 1.00e-04
Epoch 336000 | Train Loss: 1.6778e-04 | Val Loss: 4.1565e-04 | LR: 1.00e-04
Epoch 336500 | Train Loss: 1.6774e-04 | Val Loss: 3.9036e-04 | LR: 1.00e-04
Epoch 337000 | Train Loss: 1.6660e-04 | Val Loss: 3.9866e-04 | LR: 1.00e-04
Epoch 337500 | Train Loss: 1.6653e-04 | Val Loss: 3.9657e-04 | LR: 1.00e-04
Epoch 338000 | Train Loss: 1.6693e-04 | Val Loss: 3.9187e-04 | LR: 1.00e-04
Epoch 338500 | Train Loss: 1.6646e-04 | Val Loss: 3.9323e-04 | LR: 1.00e-04
Epoch 339000 | Train Loss: 1.6681e-04 | Val Loss: 3.8584e-04 | LR: 1.00e-04
Epoch 339500 | Train Loss: 1.6605e-04 | Val Loss: 3.9247e-04 | LR: 1.00e-04
Epoch 340000 | Train Loss: 1.6727e-04 | Val Loss: 3.9381e-04 | LR: 1.00e-04
Epoch 340500 | Train Loss: 1.6584e-04 | Val Loss: 3.9215e-04 | LR: 1.00e-04
Epoch 341000 | Train Loss: 1.6581e-04 | Val Loss: 3.9466e-04 | LR: 1.00e-04
Epoch 341500 | Train Loss: 1.6562e-04 | Val Loss: 3.9434e-04 | LR: 1.00e-04
Epoch 342000 | Train Loss: 1.6533e-04 | Val Loss: 3.9106e-04 | LR: 1.00e-04
Epoch 342500 | Train Loss: 1.6557e-04 | Val Loss: 3.9500e-04 | LR: 1.00e-04
Epoch 343000 | Train Loss: 1.6528e-04 | Val Loss: 3.8916e-04 | LR: 1.00e-04
Epoch 343500 | Train Loss: 1.6532e-04 | Val Loss: 3.8778e-04 | LR: 1.00e-04
Epoch 344000 | Train Loss: 1.6508e-04 | Val Loss: 3.8848e-04 | LR: 1.00e-04
Epoch 344500 | Train Loss: 1.6496e-04 | Val Loss: 3.9362e-04 | LR: 5.00e-05
Epoch 345000 | Train Loss: 1.6493e-04 | Val Loss: 3.8853e-04 | LR: 5.00e-05
Epoch 345500 | Train Loss: 1.6480e-04 | Val Loss: 3.9069e-04 | LR: 5.00e-05
Epoch 346000 | Train Loss: 1.6512e-04 | Val Loss: 3.8930e-04 | LR: 5.00e-05
Epoch 346500 | Train Loss: 1.6469e-04 | Val Loss: 3.9281e-04 | LR: 5.00e-05
Epoch 347000 | Train Loss: 1.6509e-04 | Val Loss: 3.8922e-04 | LR: 5.00e-05
Epoch 347500 | Train Loss: 1.6445e-04 | Val Loss: 3.9499e-04 | LR: 5.00e-05
Epoch 348000 | Train Loss: 1.6461e-04 | Val Loss: 3.8733e-04 | LR: 5.00e-05
Epoch 348500 | Train Loss: 1.6429e-04 | Val Loss: 3.8768e-04 | LR: 5.00e-05
Epoch 349000 | Train Loss: 1.6428e-04 | Val Loss: 3.8941e-04 | LR: 5.00e-05
Epoch 349500 | Train Loss: 1.6425e-04 | Val Loss: 3.8950e-04 | LR: 5.00e-05
Epoch 350000 | Train Loss: 1.6421e-04 | Val Loss: 3.8851e-04 | LR: 5.00e-05
Epoch 350500 | Train Loss: 1.6413e-04 | Val Loss: 3.8902e-04 | LR: 5.00e-05
Epoch 351000 | Train Loss: 1.6422e-04 | Val Loss: 3.9124e-04 | LR: 5.00e-05
Epoch 351500 | Train Loss: 1.6408e-04 | Val Loss: 3.9238e-04 | LR: 5.00e-05
Epoch 352000 | Train Loss: 1.6430e-04 | Val Loss: 3.8672e-04 | LR: 5.00e-05
Epoch 352500 | Train Loss: 1.6436e-04 | Val Loss: 3.8501e-04 | LR: 5.00e-05
Epoch 353000 | Train Loss: 1.6372e-04 | Val Loss: 3.8769e-04 | LR: 5.00e-05
Epoch 353500 | Train Loss: 1.6389e-04 | Val Loss: 3.8907e-04 | LR: 5.00e-05
Epoch 354000 | Train Loss: 1.6388e-04 | Val Loss: 3.8825e-04 | LR: 5.00e-05
Epoch 354500 | Train Loss: 1.6365e-04 | Val Loss: 3.9102e-04 | LR: 5.00e-05
Epoch 355000 | Train Loss: 1.6379e-04 | Val Loss: 3.8416e-04 | LR: 5.00e-05
Epoch 355500 | Train Loss: 1.6387e-04 | Val Loss: 3.8915e-04 | LR: 5.00e-05
Epoch 356000 | Train Loss: 1.6385e-04 | Val Loss: 3.9374e-04 | LR: 5.00e-05
Epoch 356500 | Train Loss: 1.6348e-04 | Val Loss: 3.8875e-04 | LR: 5.00e-05
Epoch 357000 | Train Loss: 1.6336e-04 | Val Loss: 3.8470e-04 | LR: 5.00e-05
Epoch 357500 | Train Loss: 1.6342e-04 | Val Loss: 3.8775e-04 | LR: 5.00e-05
Epoch 358000 | Train Loss: 1.6328e-04 | Val Loss: 3.9001e-04 | LR: 5.00e-05
Epoch 358500 | Train Loss: 1.6317e-04 | Val Loss: 3.9199e-04 | LR: 5.00e-05
Epoch 359000 | Train Loss: 1.6337e-04 | Val Loss: 3.9584e-04 | LR: 5.00e-05
Epoch 359500 | Train Loss: 1.6311e-04 | Val Loss: 3.9138e-04 | LR: 5.00e-05
Epoch 360000 | Train Loss: 1.6289e-04 | Val Loss: 3.8523e-04 | LR: 2.50e-05
Epoch 360500 | Train Loss: 1.6292e-04 | Val Loss: 3.8520e-04 | LR: 2.50e-05
Epoch 361000 | Train Loss: 1.6288e-04 | Val Loss: 3.8514e-04 | LR: 2.50e-05
Epoch 361500 | Train Loss: 1.6291e-04 | Val Loss: 3.8803e-04 | LR: 2.50e-05
Epoch 362000 | Train Loss: 1.6281e-04 | Val Loss: 3.8547e-04 | LR: 2.50e-05
Epoch 362500 | Train Loss: 1.6274e-04 | Val Loss: 3.8477e-04 | LR: 2.50e-05
Epoch 363000 | Train Loss: 1.6270e-04 | Val Loss: 3.8397e-04 | LR: 2.50e-05
Epoch 363500 | Train Loss: 1.6261e-04 | Val Loss: 3.8420e-04 | LR: 2.50e-05
Epoch 364000 | Train Loss: 1.6274e-04 | Val Loss: 3.8271e-04 | LR: 2.50e-05
Epoch 364500 | Train Loss: 1.6261e-04 | Val Loss: 3.8533e-04 | LR: 2.50e-05
Epoch 365000 | Train Loss: 1.6254e-04 | Val Loss: 3.8529e-04 | LR: 1.25e-05
Epoch 365500 | Train Loss: 1.6251e-04 | Val Loss: 3.8461e-04 | LR: 6.25e-06
Epoch 366000 | Train Loss: 1.6252e-04 | Val Loss: 3.8622e-04 | LR: 3.13e-06
Epoch 366500 | Train Loss: 1.6251e-04 | Val Loss: 3.8607e-04 | LR: 3.13e-06
Epoch 367000 | Train Loss: 1.6248e-04 | Val Loss: 3.8498e-04 | LR: 1.56e-06
Epoch 367500 | Train Loss: 1.6248e-04 | Val Loss: 3.8524e-04 | LR: 7.81e-07
Epoch 368000 | Train Loss: 1.6248e-04 | Val Loss: 3.8532e-04 | LR: 3.91e-07
Epoch 368500 | Train Loss: 1.6247e-04 | Val Loss: 3.8520e-04 | LR: 1.95e-07
Epoch 369000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 9.77e-08
Epoch 369500 | Train Loss: 1.6247e-04 | Val Loss: 3.8521e-04 | LR: 4.88e-08
Epoch 370000 | Train Loss: 1.6247e-04 | Val Loss: 3.8524e-04 | LR: 2.44e-08
Epoch 370500 | Train Loss: 1.6247e-04 | Val Loss: 3.8524e-04 | LR: 1.22e-08
Epoch 371000 | Train Loss: 1.6247e-04 | Val Loss: 3.8524e-04 | LR: 1.22e-08
Epoch 371500 | Train Loss: 1.6247e-04 | Val Loss: 3.8524e-04 | LR: 1.22e-08
Epoch 372000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 372500 | Train Loss: 1.6247e-04 | Val Loss: 3.8524e-04 | LR: 1.22e-08
Epoch 373000 | Train Loss: 1.6247e-04 | Val Loss: 3.8524e-04 | LR: 1.22e-08
Epoch 373500 | Train Loss: 1.6247e-04 | Val Loss: 3.8524e-04 | LR: 1.22e-08
Epoch 374000 | Train Loss: 1.6247e-04 | Val Loss: 3.8524e-04 | LR: 1.22e-08
Epoch 374500 | Train Loss: 1.6247e-04 | Val Loss: 3.8524e-04 | LR: 1.22e-08
Epoch 375000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 375500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 376000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 376500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 377000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 377500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 378000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 378500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 379000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 379500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 380000 | Train Loss: 1.6247e-04 | Val Loss: 3.8524e-04 | LR: 1.22e-08
Epoch 380500 | Train Loss: 1.6247e-04 | Val Loss: 3.8524e-04 | LR: 1.22e-08
Epoch 381000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 381500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 382000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 382500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 383000 | Train Loss: 1.6247e-04 | Val Loss: 3.8524e-04 | LR: 1.22e-08
Epoch 383500 | Train Loss: 1.6247e-04 | Val Loss: 3.8524e-04 | LR: 1.22e-08
Epoch 384000 | Train Loss: 1.6247e-04 | Val Loss: 3.8524e-04 | LR: 1.22e-08
Epoch 384500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 385000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 385500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 386000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 386500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 387000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 387500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 388000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 388500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 389000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 389500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 390000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 390500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 391000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 391500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 392000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 392500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 393000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 393500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 394000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 394500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 395000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 395500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 396000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 396500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 397000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 397500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 398000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 398500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 399000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 399500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 400000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 400500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 401000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
